Date,High,Low,Open,Close,Volume,Adj Close
2017-07-21,47.209999084472656,45.540000915527344,46.90999984741211,45.77000045776367,769438,45.77000045776367
2017-07-24,46.529998779296875,45.400001525878906,45.619998931884766,46.34000015258789,707910,46.34000015258789
2017-07-25,48.65999984741211,46.380001068115234,46.459999084472656,47.88999938964844,885700,47.88999938964844
2017-07-26,48.869998931884766,47.86000061035156,48.5099983215332,48.75,887864,48.75
2017-07-27,49.2400016784668,48.25,48.70000076293945,49.040000915527344,880757,49.040000915527344
2017-07-28,49.810001373291016,48.86000061035156,49.16999816894531,49.709999084472656,771225,49.709999084472656
2017-07-31,50.40999984741211,49.18000030517578,49.849998474121094,50.16999816894531,781539,50.16999816894531
2017-08-01,50.43000030517578,48.369998931884766,50.209999084472656,49.15999984741211,1008583,49.15999984741211
2017-08-02,49.650001525878906,48.54999923706055,48.79999923706055,49.59000015258789,847722,49.59000015258789
2017-08-03,49.959999084472656,48.779998779296875,49.59000015258789,49.029998779296875,837763,49.029998779296875
2017-08-04,49.63999938964844,48.5,48.95000076293945,49.58000183105469,745664,49.58000183105469
2017-08-07,49.72999954223633,48.540000915527344,49.59000015258789,49.38999938964844,831374,49.38999938964844
2017-08-08,49.790000915527344,48.86000061035156,49.310001373291016,49.16999816894531,924240,49.16999816894531
2017-08-09,49.720001220703125,48.900001525878906,49.0,49.560001373291016,858250,49.560001373291016
2017-08-10,50.220001220703125,48.349998474121094,49.68000030517578,48.59000015258789,1135440,48.59000015258789
2017-08-11,48.97999954223633,47.97999954223633,48.52000045776367,48.81999969482422,804237,48.81999969482422
2017-08-14,49.15999984741211,47.43000030517578,48.790000915527344,47.59000015258789,763241,47.59000015258789
2017-08-15,47.900001525878906,47.02000045776367,47.4900016784668,47.54999923706055,770358,47.54999923706055
2017-08-16,47.9900016784668,46.66999816894531,47.720001220703125,46.779998779296875,815544,46.779998779296875
2017-08-17,47.189998626708984,46.459999084472656,46.79999923706055,47.09000015258789,608314,47.09000015258789
2017-08-18,48.7400016784668,46.779998779296875,46.93000030517578,48.5099983215332,253069,48.5099983215332
2017-08-21,48.75,47.029998779296875,48.720001220703125,47.369998931884766,129192,47.369998931884766
2017-08-22,48.029998779296875,47.20000076293945,47.45000076293945,47.63999938964844,864387,47.63999938964844
2017-08-23,48.5,47.529998779296875,47.63999938964844,48.40999984741211,701693,48.40999984741211
2017-08-24,48.43000030517578,47.060001373291016,48.36000061035156,47.43000030517578,831358,47.43000030517578
2017-08-25,47.90999984741211,47.38999938964844,47.619998931884766,47.869998931884766,646518,47.869998931884766
2017-08-28,48.20000076293945,46.150001525878906,47.88999938964844,46.56999969482422,921285,46.56999969482422
2017-08-29,46.959999084472656,45.7599983215332,46.86000061035156,46.439998626708984,895643,46.439998626708984
2017-08-30,46.720001220703125,45.84000015258789,46.310001373291016,45.959999084472656,895643,45.959999084472656
2017-08-31,47.470001220703125,45.58000183105469,45.95000076293945,47.22999954223633,882983,47.22999954223633
2017-09-01,47.349998474121094,46.560001373291016,47.08000183105469,47.290000915527344,915708,47.290000915527344
2017-09-05,48.97999954223633,47.150001525878906,47.279998779296875,48.65999984741211,742808,48.65999984741211
2017-09-06,49.41999816894531,48.52000045776367,48.59000015258789,49.15999984741211,788963,49.15999984741211
2017-09-07,49.33000183105469,48.630001068115234,49.13999938964844,49.09000015258789,702514,49.09000015258789
2017-09-08,49.2599983215332,47.27000045776367,49.09000015258789,47.47999954223633,843760,47.47999954223633
2017-09-11,48.27000045776367,47.0,47.58000183105469,48.06999969482422,774468,48.06999969482422
2017-09-12,48.439998626708984,47.72999954223633,48.119998931884766,48.22999954223633,676040,48.22999954223633
2017-09-13,49.400001525878906,48.119998931884766,48.34000015258789,49.29999923706055,706925,49.29999923706055
2017-09-14,50.5,49.150001525878906,49.310001373291016,49.88999938964844,709035,49.88999938964844
2017-09-15,50.130001068115234,49.40999984741211,49.720001220703125,49.88999938964844,433597,49.88999938964844
2017-09-18,50.33000183105469,49.189998626708984,49.849998474121094,49.90999984741211,189605,49.90999984741211
2017-09-19,50.41999816894531,49.33000183105469,49.90999984741211,49.47999954223633,143379,49.47999954223633
2017-09-20,50.650001525878906,49.75,49.84000015258789,50.40999984741211,754413,50.40999984741211
2017-09-21,50.810001373291016,50.06999969482422,50.720001220703125,50.54999923706055,580569,50.54999923706055
2017-09-22,50.779998779296875,50.290000915527344,50.72999954223633,50.65999984741211,473795,50.65999984741211
2017-09-25,52.279998779296875,50.38999938964844,50.68000030517578,52.220001220703125,701244,52.220001220703125
2017-09-26,52.43000030517578,51.43000030517578,52.119998931884766,51.880001068115234,709515,51.880001068115234
2017-09-27,52.34000015258789,51.630001068115234,52.09000015258789,52.13999938964844,637035,52.13999938964844
2017-09-28,52.86000061035156,51.220001220703125,52.04999923706055,51.560001373291016,801816,51.560001373291016
2017-09-29,51.77000045776367,51.25,51.58000183105469,51.66999816894531,551982,51.66999816894531
2017-10-02,51.709999084472656,50.06999969482422,51.63999938964844,50.58000183105469,600933,50.58000183105469
2017-10-03,50.72999954223633,50.13999938964844,50.59000015258789,50.41999816894531,462735,50.41999816894531
2017-10-04,50.66999816894531,49.7599983215332,50.15999984741211,49.97999954223633,598836,49.97999954223633
2017-10-05,51.220001220703125,49.849998474121094,49.880001068115234,50.790000915527344,654385,50.790000915527344
2017-10-06,50.81999969482422,49.099998474121094,50.75,49.290000915527344,743114,49.290000915527344
2017-10-09,49.790000915527344,49.130001068115234,49.25,49.58000183105469,505079,49.58000183105469
2017-10-10,51.060001373291016,49.540000915527344,49.54999923706055,50.91999816894531,664839,50.91999816894531
2017-10-11,51.41999816894531,50.61000061035156,50.939998626708984,51.29999923706055,651948,51.29999923706055
2017-10-12,51.130001068115234,50.150001525878906,51.0,50.599998474121094,729273,50.599998474121094
2017-10-13,51.720001220703125,50.70000076293945,50.72999954223633,51.45000076293945,667497,51.45000076293945
2017-10-16,52.369998931884766,51.349998474121094,51.43000030517578,51.869998931884766,520725,51.869998931884766
2017-10-17,52.25,51.209999084472656,51.93000030517578,51.880001068115234,471612,51.880001068115234
2017-10-18,52.33000183105469,51.689998626708984,51.939998626708984,52.040000915527344,152620,52.040000915527344
2017-10-19,52.16999816894531,51.06999969482422,52.04999923706055,51.290000915527344,127413,51.290000915527344
2017-10-20,51.72999954223633,50.70000076293945,51.41999816894531,51.470001220703125,674142,51.470001220703125
2017-10-23,52.29999923706055,51.68000030517578,52.06999969482422,51.900001525878906,583563,51.900001525878906
2017-10-24,52.619998931884766,51.54999923706055,51.88999938964844,52.470001220703125,709553,52.470001220703125
2017-10-25,52.56999969482422,51.88999938964844,52.560001373291016,52.18000030517578,681739,52.18000030517578
2017-10-26,52.86000061035156,51.90999984741211,52.189998626708984,52.63999938964844,594647,52.63999938964844
2017-10-27,54.20000076293945,52.25,52.79999923706055,53.900001525878906,730915,53.900001525878906
2017-10-30,54.459999084472656,53.75,54.15999984741211,54.150001525878906,565043,54.150001525878906
2017-10-31,54.849998474121094,53.93000030517578,54.08000183105469,54.380001068115234,497295,54.380001068115234
2017-11-01,55.220001220703125,53.88999938964844,54.650001525878906,54.29999923706055,671038,54.29999923706055
2017-11-02,54.84000015258789,53.9900016784668,54.279998779296875,54.540000915527344,482846,54.540000915527344
2017-11-03,55.7599983215332,54.400001525878906,54.72999954223633,55.63999938964844,614159,55.63999938964844
2017-11-06,57.61000061035156,55.65999984741211,55.970001220703125,57.349998474121094,861713,57.349998474121094
2017-11-07,57.689998626708984,56.83000183105469,57.27000045776367,57.20000076293945,750187,57.20000076293945
2017-11-08,57.91999816894531,56.40999984741211,56.959999084472656,56.810001373291016,919147,56.810001373291016
2017-11-09,57.529998779296875,56.689998626708984,56.849998474121094,57.16999816894531,666949,57.16999816894531
2017-11-10,57.349998474121094,56.54999923706055,57.02000045776367,56.7400016784668,541296,56.7400016784668
2017-11-13,57.150001525878906,56.29999923706055,56.900001525878906,56.7599983215332,631619,56.7599983215332
2017-11-14,56.77000045776367,54.810001373291016,56.720001220703125,55.70000076293945,707338,55.70000076293945
2017-11-15,55.560001373291016,54.880001068115234,55.060001373291016,55.33000183105469,501385,55.33000183105469
2017-11-16,55.619998931884766,54.93000030517578,55.29999923706055,55.13999938964844,213923,55.13999938964844
2017-11-17,56.68000030517578,55.18000030517578,55.25,56.54999923706055,184944,56.54999923706055
2017-11-20,56.7599983215332,55.56999969482422,56.689998626708984,56.09000015258789,593241,56.09000015258789
2017-11-21,57.220001220703125,56.31999969482422,56.380001068115234,56.83000183105469,619066,56.83000183105469
2017-11-22,58.150001525878906,57.029998779296875,57.119998931884766,58.02000045776367,837411,58.02000045776367
2017-11-24,59.04999923706055,57.75,58.04999923706055,58.95000076293945,577826,58.95000076293945
2017-11-27,58.9900016784668,57.54999923706055,58.95000076293945,58.11000061035156,690078,58.11000061035156
2017-11-28,58.11000061035156,57.41999816894531,57.86000061035156,57.9900016784668,546526,57.9900016784668
2017-11-29,58.29999923706055,56.75,57.72999954223633,57.29999923706055,741564,57.29999923706055
2017-11-30,57.97999954223633,56.81999969482422,57.40999984741211,57.400001525878906,735128,57.400001525878906
2017-12-01,58.880001068115234,57.290000915527344,57.41999816894531,58.36000061035156,685215,58.36000061035156
2017-12-04,58.34000015258789,57.349998474121094,58.31999969482422,57.470001220703125,529965,57.470001220703125
2017-12-05,57.91999816894531,57.08000183105469,57.47999954223633,57.619998931884766,499245,57.619998931884766
2017-12-06,57.56999969482422,55.869998931884766,57.45000076293945,55.959999084472656,678992,55.959999084472656
2017-12-07,56.779998779296875,55.81999969482422,56.0,56.689998626708984,557325,56.689998626708984
2017-12-08,57.790000915527344,56.540000915527344,56.650001525878906,57.36000061035156,681599,57.36000061035156
2017-12-11,58.08000183105469,56.90999984741211,57.25,57.9900016784668,606724,57.9900016784668
2017-12-12,58.560001373291016,56.849998474121094,58.02000045776367,57.13999938964844,826488,57.13999938964844
2017-12-13,57.83000183105469,56.54999923706055,57.45000076293945,56.599998474121094,658143,56.599998474121094
2017-12-14,57.220001220703125,56.09000015258789,56.70000076293945,57.040000915527344,580571,57.040000915527344
2017-12-15,57.4900016784668,56.939998626708984,57.150001525878906,57.29999923706055,210054,57.29999923706055
2017-12-18,57.779998779296875,56.81999969482422,57.369998931884766,57.15999984741211,137151,57.15999984741211
2017-12-19,57.63999938964844,57.15999984741211,57.29999923706055,57.459999084472656,420784,57.459999084472656
2017-12-20,58.119998931884766,57.439998626708984,57.65999984741211,58.09000015258789,420844,58.09000015258789
2017-12-21,58.380001068115234,57.630001068115234,58.02000045776367,58.36000061035156,405320,58.36000061035156
2017-12-22,58.5,57.869998931884766,58.209999084472656,58.470001220703125,324554,58.470001220703125
2017-12-26,60.0099983215332,58.31999969482422,58.400001525878906,59.970001220703125,437785,59.970001220703125
2017-12-27,59.93000030517578,59.33000183105469,59.790000915527344,59.63999938964844,402396,59.63999938964844
2017-12-28,59.939998626708984,59.439998626708984,59.529998779296875,59.84000015258789,345962,59.84000015258789
2017-12-29,60.5099983215332,59.81999969482422,59.90999984741211,60.41999816894531,464478,60.41999816894531
2018-01-02,60.7400016784668,60.099998474121094,60.20000076293945,60.369998931884766,510313,60.369998931884766
2018-01-03,61.970001220703125,60.279998779296875,60.38999938964844,61.630001068115234,673859,61.630001068115234
2018-01-04,62.209999084472656,61.59000015258789,61.959999084472656,62.0099983215332,654363,62.0099983215332
2018-01-05,62.040000915527344,61.09000015258789,61.900001525878906,61.439998626708984,563036,61.439998626708984
2018-01-08,61.970001220703125,61.34000015258789,61.61000061035156,61.72999954223633,616474,61.72999954223633
2018-01-09,63.47999954223633,61.79999923706055,61.91999816894531,62.959999084472656,844720,62.959999084472656
2018-01-10,63.66999816894531,63.09000015258789,63.40999984741211,63.56999969482422,697844,63.56999969482422
2018-01-11,64.7699966430664,63.43000030517578,63.5,63.79999923706055,876642,63.79999923706055
2018-01-12,64.5,63.060001373291016,63.56999969482422,64.30000305175781,678727,64.30000305175781
2018-01-16,64.88999938964844,63.38999938964844,64.43000030517578,63.72999954223633,867771,63.72999954223633
2018-01-17,64.16999816894531,63.310001373291016,63.88999938964844,63.970001220703125,444384,63.970001220703125
2018-01-18,64.3499984741211,63.470001220703125,64.06999969482422,63.95000076293945,204504,63.95000076293945
2018-01-19,63.77000045776367,62.849998474121094,63.7400016784668,63.369998931884766,142711,63.369998931884766
2018-01-22,64.13999938964844,63.16999816894531,63.61000061035156,63.4900016784668,625662,63.4900016784668
2018-01-23,64.87999725341797,63.70000076293945,63.880001068115234,64.47000122070312,662456,64.47000122070312
2018-01-24,66.05000305175781,64.33999633789062,64.41999816894531,65.61000061035156,887018,65.61000061035156
2018-01-25,66.66000366210938,65.08000183105469,65.87999725341797,65.51000213623047,771758,65.51000213623047
2018-01-26,66.3499984741211,64.91000366210938,65.25,66.13999938964844,678186,66.13999938964844
2018-01-29,66.45999908447266,64.9800033569336,66.18000030517578,65.55999755859375,656168,65.55999755859375
2018-01-30,65.55999755859375,63.88999938964844,65.52999877929688,64.5,688380,64.5
2018-01-31,64.94000244140625,63.66999816894531,64.02999877929688,64.7300033569336,613258,64.7300033569336
2018-02-01,66.25,64.62999725341797,64.76000213623047,65.80000305175781,685750,65.80000305175781
2018-02-02,66.30000305175781,64.47000122070312,65.98999786376953,65.44999694824219,857572,65.44999694824219
2018-02-05,65.4000015258789,63.41999816894531,65.0999984741211,64.1500015258789,891063,64.1500015258789
2018-02-06,64.29000091552734,63.119998931884766,63.43000030517578,63.38999938964844,797814,63.38999938964844
2018-02-07,64.18000030517578,61.25,63.91999816894531,61.790000915527344,1029408,61.790000915527344
2018-02-08,62.09000015258789,60.27000045776367,61.70000076293945,61.150001525878906,929578,61.150001525878906
2018-02-09,60.77000045776367,58.06999969482422,60.43000030517578,59.20000076293945,933307,59.20000076293945
2018-02-12,60.83000183105469,59.099998474121094,59.119998931884766,59.290000915527344,736917,59.290000915527344
2018-02-13,59.72999954223633,58.38999938964844,59.349998474121094,59.189998626708984,580600,59.189998626708984
2018-02-14,60.900001525878906,58.20000076293945,58.97999954223633,60.599998474121094,650324,60.599998474121094
2018-02-15,61.63999938964844,59.720001220703125,60.709999084472656,61.34000015258789,340401,61.34000015258789
2018-02-16,61.9900016784668,60.880001068115234,61.45000076293945,61.68000030517578,181179,61.68000030517578
2018-02-20,62.7400016784668,61.58000183105469,61.630001068115234,61.900001525878906,794481,61.900001525878906
2018-02-21,61.86000061035156,60.91999816894531,61.630001068115234,61.68000030517578,466924,61.68000030517578
2018-02-22,63.09000015258789,60.75,61.34000015258789,62.77000045776367,592603,62.77000045776367
2018-02-23,63.72999954223633,62.33000183105469,62.599998474121094,63.54999923706055,460597,63.54999923706055
2018-02-26,64.23999786376953,63.060001373291016,63.599998474121094,63.90999984741211,469853,63.90999984741211
2018-02-27,64.08000183105469,62.63999938964844,64.05999755859375,63.0099983215332,562670,63.0099983215332
2018-02-28,63.439998626708984,61.36000061035156,62.790000915527344,61.63999938964844,768409,61.63999938964844
2018-03-01,61.83000183105469,60.18000030517578,61.54999923706055,60.9900016784668,812505,60.9900016784668
2018-03-02,61.599998474121094,60.130001068115234,61.34000015258789,61.25,613514,61.25
2018-03-05,62.790000915527344,61.099998474121094,61.54999923706055,62.56999969482422,599266,62.56999969482422
2018-03-06,63.279998779296875,62.16999816894531,62.58000183105469,62.599998474121094,634953,62.599998474121094
2018-03-07,62.58000183105469,60.58000183105469,62.29999923706055,61.150001525878906,879119,61.150001525878906
2018-03-08,61.400001525878906,59.95000076293945,61.33000183105469,60.119998931884766,720510,60.119998931884766
2018-03-09,62.18000030517578,60.13999938964844,60.27000045776367,62.040000915527344,659722,62.040000915527344
2018-03-12,62.33000183105469,60.66999816894531,62.099998474121094,61.36000061035156,537990,61.36000061035156
2018-03-13,61.970001220703125,60.27000045776367,61.369998931884766,60.709999084472656,747738,60.709999084472656
2018-03-14,61.33000183105469,60.11000061035156,60.869998931884766,60.959999084472656,665017,60.959999084472656
2018-03-15,61.540000915527344,60.81999969482422,60.95000076293945,61.189998626708984,430201,61.189998626708984
2018-03-16,62.540000915527344,61.08000183105469,61.189998626708984,62.34000015258789,202493,62.34000015258789
2018-03-19,62.349998474121094,61.36000061035156,62.22999954223633,62.060001373291016,115962,62.060001373291016
2018-03-20,63.810001373291016,62.08000183105469,62.099998474121094,63.400001525878906,717709,63.400001525878906
2018-03-21,65.55000305175781,63.58000183105469,63.720001220703125,65.16999816894531,763768,65.16999816894531
2018-03-22,65.73999786376953,64.13999938964844,65.5,64.30000305175781,689172,64.30000305175781
2018-03-23,66.0,64.11000061035156,64.27999877929688,65.87999725341797,752994,65.87999725341797
2018-03-26,66.55000305175781,65.08000183105469,65.9000015258789,65.55000305175781,585899,65.55000305175781
2018-03-27,66.41000366210938,64.52999877929688,65.52999877929688,65.25,670811,65.25
2018-03-28,65.12999725341797,63.720001220703125,64.69999694824219,64.37999725341797,697678,64.37999725341797
2018-03-29,65.26000213623047,64.16000366210938,64.69000244140625,64.94000244140625,562819,64.94000244140625
2018-04-02,65.41999816894531,62.79999923706055,64.91000366210938,63.0099983215332,582742,63.0099983215332
2018-04-03,63.86000061035156,62.86000061035156,62.88999938964844,63.5099983215332,527289,63.5099983215332
2018-04-04,63.63999938964844,62.060001373291016,63.59000015258789,63.369998931884766,760596,63.369998931884766
2018-04-05,64.12000274658203,63.06999969482422,63.599998474121094,63.540000915527344,588597,63.540000915527344
2018-04-06,63.790000915527344,61.810001373291016,63.70000076293945,62.060001373291016,753262,62.060001373291016
2018-04-09,63.61000061035156,61.93000030517578,62.0,63.41999816894531,655831,63.41999816894531
2018-04-10,65.86000061035156,63.20000076293945,63.29999923706055,65.51000213623047,840280,65.51000213623047
2018-04-11,67.44999694824219,65.1500015258789,65.58999633789062,66.81999969482422,963017,66.81999969482422
2018-04-12,67.33000183105469,66.0,66.75,67.06999969482422,687468,67.06999969482422
2018-04-13,67.76000213623047,66.69999694824219,67.18000030517578,67.38999938964844,624203,67.38999938964844
2018-04-16,67.73999786376953,66.12999725341797,67.23999786376953,66.22000122070312,560076,66.22000122070312
2018-04-17,66.75,65.55999755859375,66.41999816894531,66.5199966430664,486076,66.5199966430664
2018-04-18,68.91000366210938,66.55999755859375,66.68000030517578,68.47000122070312,221664,68.47000122070312
2018-04-19,69.55999755859375,67.9800033569336,68.75,68.29000091552734,125993,68.29000091552734
2018-04-20,68.62000274658203,67.5,68.26000213623047,68.37999725341797,724906,68.37999725341797
2018-04-23,69.02999877929688,67.13999938964844,68.22000122070312,68.63999938964844,740941,68.63999938964844
2018-04-24,69.37999725341797,67.54000091552734,68.94999694824219,67.69999694824219,832296,67.69999694824219
2018-04-25,68.18000030517578,67.11000061035156,67.75,68.05000305175781,764049,68.05000305175781
2018-04-26,68.77999877929688,67.70999908447266,68.02999877929688,68.19000244140625,660549,68.19000244140625
2018-04-27,68.36000061035156,67.63999938964844,68.20999908447266,68.0999984741211,542549,68.0999984741211
2018-04-30,69.33999633789062,67.16999816894531,68.1500015258789,68.56999969482422,755186,68.56999969482422
2018-05-01,68.9000015258789,66.8499984741211,68.55999755859375,67.25,694771,67.25
2018-05-02,68.13999938964844,66.91999816894531,67.48999786376953,67.93000030517578,789367,67.93000030517578
2018-05-03,68.5999984741211,67.20999908447266,67.68000030517578,68.43000030517578,691219,68.43000030517578
2018-05-04,69.97000122070312,68.12000274658203,68.5,69.72000122070312,690876,69.72000122070312
2018-05-07,70.83999633789062,69.51000213623047,69.8499984741211,70.7300033569336,758916,70.7300033569336
2018-05-08,70.4000015258789,67.62999725341797,70.02999877929688,69.05999755859375,1253566,69.05999755859375
2018-05-09,71.36000061035156,69.8499984741211,70.05000305175781,71.13999938964844,863386,71.13999938964844
2018-05-10,71.88999938964844,70.55999755859375,71.2300033569336,71.36000061035156,749808,71.36000061035156
2018-05-11,71.62999725341797,70.44999694824219,71.44999694824219,70.69999694824219,634145,70.69999694824219
2018-05-14,71.26000213623047,70.26000213623047,70.54000091552734,70.95999908447266,592826,70.95999908447266
2018-05-15,71.91999816894531,70.41999816894531,71.1500015258789,71.30999755859375,815289,71.30999755859375
2018-05-16,71.58999633789062,70.66000366210938,71.0199966430664,71.48999786376953,574279,71.48999786376953
